timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1708697384522,73,GET User,200,OK,Workload Config 1-2,text,true,,1177,122,2,2,https://reqres.in/api/users/2,73,0,42
1708697384461,371,POST User,201,Created,Workload Config 1-1,text,true,,900,232,2,2,https://reqres.in/api/users,371,0,0
1708697384832,70,GET User,200,OK,Workload Config 1-1,text,true,,1186,122,2,2,https://reqres.in/api/users/2,70,0,42
1708697384595,371,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,371,0,0
1708697384967,80,GET User,200,OK,Workload Config 1-2,text,true,,1182,122,2,2,https://reqres.in/api/users/2,80,0,44
1708697384902,378,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,378,0,0
1708697385281,70,GET User,200,OK,Workload Config 1-1,text,true,,1186,122,2,2,https://reqres.in/api/users/2,70,0,42
1708697385047,362,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,362,0,0
1708697385409,76,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,76,0,45
1708697385351,392,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,392,0,0
1708697385743,74,GET User,200,OK,Workload Config 1-1,text,true,,1186,122,2,2,https://reqres.in/api/users/2,74,0,42
1708697385486,392,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,392,0,0
1708697385878,71,GET User,200,OK,Workload Config 1-2,text,true,,1178,122,2,2,https://reqres.in/api/users/2,71,0,42
1708697385817,370,POST User,201,Created,Workload Config 1-1,text,true,,893,232,2,2,https://reqres.in/api/users,370,0,0
1708697386188,82,GET User,200,OK,Workload Config 1-1,text,true,,1182,122,2,2,https://reqres.in/api/users/2,82,0,48
1708697385949,383,POST User,201,Created,Workload Config 1-2,text,true,,893,232,2,2,https://reqres.in/api/users,383,0,0
1708697386332,76,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,76,0,48
1708697386270,378,POST User,201,Created,Workload Config 1-1,text,true,,892,232,2,2,https://reqres.in/api/users,378,0,0
1708697386648,79,GET User,200,OK,Workload Config 1-1,text,true,,1186,122,2,2,https://reqres.in/api/users/2,79,0,46
1708697386408,379,POST User,201,Created,Workload Config 1-2,text,true,,893,232,2,2,https://reqres.in/api/users,379,0,0
1708697386788,67,GET User,200,OK,Workload Config 1-2,text,true,,1182,122,2,2,https://reqres.in/api/users/2,67,0,42
1708697386727,370,POST User,201,Created,Workload Config 1-1,text,true,,897,232,2,2,https://reqres.in/api/users,370,0,0
1708697387097,81,GET User,200,OK,Workload Config 1-1,text,true,,1186,122,2,2,https://reqres.in/api/users/2,81,0,43
1708697386855,382,POST User,201,Created,Workload Config 1-2,text,true,,897,232,2,2,https://reqres.in/api/users,382,0,0
1708697387237,75,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,75,0,48
1708697387178,395,POST User,201,Created,Workload Config 1-1,text,true,,897,232,2,2,https://reqres.in/api/users,395,0,0
1708697387573,71,GET User,200,OK,Workload Config 1-1,text,true,,1178,122,2,2,https://reqres.in/api/users/2,71,0,43
1708697387312,387,POST User,201,Created,Workload Config 1-2,text,true,,897,232,2,2,https://reqres.in/api/users,387,0,0
1708697387700,77,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,77,0,43
1708697387645,376,POST User,201,Created,Workload Config 1-1,text,true,,897,232,2,2,https://reqres.in/api/users,376,0,0
1708697388022,84,GET User,200,OK,Workload Config 1-1,text,true,,1190,122,2,2,https://reqres.in/api/users/2,84,0,44
1708697387777,378,POST User,201,Created,Workload Config 1-2,text,true,,905,232,2,2,https://reqres.in/api/users,378,0,0
1708697388156,76,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,76,0,47
1708697388106,380,POST User,201,Created,Workload Config 1-1,text,true,,905,232,2,2,https://reqres.in/api/users,380,0,0
1708697388487,74,GET User,200,OK,Workload Config 1-1,text,true,,1184,122,2,2,https://reqres.in/api/users/2,74,0,47
1708697388232,390,POST User,201,Created,Workload Config 1-2,text,true,,905,232,2,2,https://reqres.in/api/users,390,0,0
1708697388622,69,GET User,200,OK,Workload Config 1-2,text,true,,1178,122,2,2,https://reqres.in/api/users/2,69,0,42
1708697388561,400,POST User,201,Created,Workload Config 1-1,text,true,,905,232,2,2,https://reqres.in/api/users,400,0,0
1708697388962,76,GET User,200,OK,Workload Config 1-1,text,true,,1182,122,2,2,https://reqres.in/api/users/2,76,0,42
1708697388691,381,POST User,201,Created,Workload Config 1-2,text,true,,893,232,2,2,https://reqres.in/api/users,381,0,0
1708697389073,67,GET User,200,OK,Workload Config 1-2,text,true,,1177,122,2,2,https://reqres.in/api/users/2,67,0,41
1708697389038,390,POST User,201,Created,Workload Config 1-1,text,true,,893,232,2,2,https://reqres.in/api/users,390,0,0
1708697389140,363,POST User,201,Created,Workload Config 1-2,text,true,,893,232,2,2,https://reqres.in/api/users,363,0,0
1708697389429,87,GET User,200,OK,Workload Config 1-1,text,true,,1177,122,2,2,https://reqres.in/api/users/2,87,0,51
1708697389504,82,GET User,200,OK,Workload Config 1-2,text,true,,1182,122,2,2,https://reqres.in/api/users/2,82,0,47
1708697389516,378,POST User,201,Created,Workload Config 1-1,text,true,,893,232,2,2,https://reqres.in/api/users,378,0,0
1708697389895,74,GET User,200,OK,Workload Config 1-1,text,true,,1186,122,2,2,https://reqres.in/api/users/2,74,0,41
1708697389586,393,POST User,201,Created,Workload Config 1-2,text,true,,893,232,2,2,https://reqres.in/api/users,393,0,0
1708697389980,72,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,72,0,45
1708697389969,388,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,388,0,0
1708697390357,69,GET User,200,OK,Workload Config 1-1,text,true,,1186,122,2,2,https://reqres.in/api/users/2,69,0,43
1708697390052,388,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,388,0,0
1708697390441,79,GET User,200,OK,Workload Config 1-2,text,true,,1182,122,2,2,https://reqres.in/api/users/2,79,0,48
1708697390426,380,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,380,0,0
1708697390807,74,GET User,200,OK,Workload Config 1-1,text,true,,1182,122,2,2,https://reqres.in/api/users/2,74,0,44
1708697390520,378,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,378,0,0
1708697390906,73,GET User,200,OK,Workload Config 1-2,text,true,,1186,122,2,2,https://reqres.in/api/users/2,73,0,44
1708697390882,362,POST User,201,Created,Workload Config 1-1,text,true,,901,232,2,2,https://reqres.in/api/users,362,0,0
1708697391244,76,GET User,200,OK,Workload Config 1-1,text,true,,1186,122,2,2,https://reqres.in/api/users/2,76,0,43
1708697390979,374,POST User,201,Created,Workload Config 1-2,text,true,,901,232,2,2,https://reqres.in/api/users,374,0,0
1708697391353,77,GET User,200,OK,Workload Config 1-2,text,true,,1182,122,2,2,https://reqres.in/api/users/2,77,0,43
